outcome,feature_set,model,fpr,tpr,threshold,auc
high_debt_burden,full,SVM (RBF),0.016051364365971106,0.3179138321995465,0.8936688579231987,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01637239165329053,0.3179138321995465,0.8936244223418136,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01637239165329053,0.32108843537414966,0.8923600135679688,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017014446227929372,0.32108843537414966,0.8921923435914371,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017014446227929372,0.32154195011337866,0.8921587889371478,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017335473515248796,0.32154195011337866,0.891935391450834,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017335473515248796,0.3242630385487528,0.891055689018512,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017977528089887642,0.3242630385487528,0.8910030070619331,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.017977528089887642,0.32789115646258504,0.8894718393698824,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018298555377207062,0.32789115646258504,0.8893755328209544,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018298555377207062,0.3328798185941043,0.8881336135421148,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018619582664526485,0.3328798185941043,0.8880338560662048,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018619582664526485,0.33696145124716553,0.8864663968405831,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018940609951845908,0.33696145124716553,0.8864106424505451,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.018940609951845908,0.3401360544217687,0.8859644631420887,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.019261637239165328,0.3401360544217687,0.8857671292417199,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.019261637239165328,0.34784580498866213,0.8825526753215761,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01958266452648475,0.34784580498866213,0.8825172089104111,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01958266452648475,0.3492063492063492,0.8820841904286351,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.019903691813804174,0.3492063492063492,0.8819800010285487,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.019903691813804174,0.3600907029478458,0.8782526687036971,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.020545746388443017,0.3600907029478458,0.8781989310170427,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.020545746388443017,0.3691609977324263,0.8762024186537288,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02086677367576244,0.3691609977324263,0.876130816217149,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02086677367576244,0.37551020408163266,0.8730515176419716,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.021508828250401284,0.37551020408163266,0.8728761744510982,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.021508828250401284,0.3786848072562358,0.8718592016895531,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.021829855537720707,0.3786848072562358,0.8718275587012992,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.021829855537720707,0.3791383219954649,0.8717928271533847,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.022150882825040127,0.3791383219954649,0.8717535431012363,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.022150882825040127,0.38140589569161,0.8709412006761468,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02247191011235955,0.38140589569161,0.870793130301076,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02247191011235955,0.381859410430839,0.8704731078642292,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.023113964686998396,0.381859410430839,0.8700234435334244,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.023113964686998396,0.3832199546485261,0.8697110258771259,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.023434991974317816,0.3832199546485261,0.8696940610353576,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.023434991974317816,0.38412698412698415,0.8694766362071055,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02375601926163724,0.38412698412698415,0.8693252173353136,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02375601926163724,0.3877551020408163,0.8684917581826836,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.024077046548956663,0.3877551020408163,0.8684236354615601,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.024077046548956663,0.3945578231292517,0.8663705643331227,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.024398073836276082,0.3945578231292517,0.8663613655918456,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.024398073836276082,0.39501133786848075,0.8663472049249549,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02504012841091493,0.39501133786848075,0.8662593223513341,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02504012841091493,0.39546485260770975,0.8661758075332759,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02536115569823435,0.39546485260770975,0.8661712942271622,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02536115569823435,0.39954648526077097,0.8654980947589953,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.025682182985553772,0.39954648526077097,0.865357749723793,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.025682182985553772,0.400453514739229,0.8652776458268275,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.026324237560192615,0.400453514739229,0.8647594492008264,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.026324237560192615,0.4018140589569161,0.8642744300376523,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.026645264847512038,0.4018140589569161,0.8642706482338924,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.026645264847512038,0.4031746031746032,0.8637380106962729,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.02696629213483146,0.4031746031746032,0.8637178429990036,0.9155412876761192
