outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.1804029304029304,0.3898305084745763,0.041770079797658274,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18055555555555555,0.3898305084745763,0.04176368603066259,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18116605616605616,0.4011299435028249,0.04150258841518437,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18177655677655677,0.4011299435028249,0.041213917226651714,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18208180708180707,0.4011299435028249,0.04116258743708022,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18223443223443223,0.4067796610169492,0.04111667681528329,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1833028083028083,0.4067796610169492,0.040947147490084324,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18421855921855923,0.4067796610169492,0.04092235841006049,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18452380952380953,0.4067796610169492,0.04089973413937274,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.184981684981685,0.4067796610169492,0.040876293521102544,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18513431013431014,0.4067796610169492,0.0408366870570743,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1855921855921856,0.4067796610169492,0.040827567447706034,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.18605006105006106,0.4067796610169492,0.040163686030662595,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.19734432234432234,0.4180790960451977,0.040145396511135766,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1997863247863248,0.4293785310734463,0.04011263805296559,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21413308913308912,0.4463276836158192,0.04011054806043508,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21581196581196582,0.4463276836158192,0.04010144986768923,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21596459096459097,0.4463276836158192,0.04006519359595286,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21886446886446886,0.4519774011299435,0.03982320599662782,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21901709401709402,0.4519774011299435,0.039798274839349404,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21978021978021978,0.4519774011299435,0.03975897343796134,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.21993284493284493,0.4519774011299435,0.03964323053734635,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.22023809523809523,0.4519774011299435,0.0395152768499973,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.22039072039072038,0.4519774011299435,0.0393960013452986,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.2206959706959707,0.4519774011299435,0.03932699774645466,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.22115384615384615,0.4519774011299435,0.039239117376285416,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.22145909645909645,0.4519774011299435,0.03920174696385668,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.22176434676434675,0.4519774011299435,0.03909905195469481,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.23305860805860806,0.4689265536723164,0.03903517736572039,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.23534798534798534,0.4745762711864407,0.039023989180444044,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.2355006105006105,0.4745762711864407,0.03892112199883678,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.2367216117216117,0.4745762711864407,0.0389102352897822,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.23717948717948717,0.4745762711864407,0.038749799126034726,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.23763736263736263,0.480225988700565,0.03871682508256434,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.23794261294261293,0.480225988700565,0.03859610073648788,0.6763600884363596
