outcome,feature_set,model,threshold,precision,recall,f1,accuracy,specificity,TP,FP,TN,FN
high_debt_burden,full,Random Forest,0.59,0.8356694055099082,0.7841269841269841,0.8090781469349555,0.8466165413533835,0.8908507223113965,1729,340,2775,476
high_debt_burden,full,Random Forest,0.6,0.8401960784313726,0.7773242630385487,0.8075382803297998,0.8464285714285714,0.8953451043338684,1714,326,2789,491
high_debt_burden,full,Random Forest,0.61,0.8422885572139304,0.7678004535147392,0.8033214709371292,0.844172932330827,0.8982343499197432,1693,317,2798,512
high_debt_burden,full,Random Forest,0.62,0.8466632705043301,0.7537414965986394,0.7975047984644913,0.8413533834586466,0.903370786516854,1662,301,2814,543
high_debt_burden,full,Random Forest,0.63,0.8496595075955998,0.7356009070294784,0.78852698104035,0.8364661654135338,0.9078651685393259,1622,287,2828,583
high_debt_burden,full,Random Forest,0.64,0.8524853019775521,0.7233560090702947,0.782630029440628,0.8334586466165413,0.9113964686998395,1595,276,2839,610
high_debt_burden,full,Random Forest,0.65,0.854006586169045,0.7056689342403628,0.7727837099577849,0.8280075187969925,0.9146067415730337,1556,266,2849,649
high_debt_burden,full,Random Forest,0.66,0.8556119571347998,0.6879818594104309,0.762694821518351,0.8225563909774436,0.9178170144462279,1517,256,2859,688
high_debt_burden,full,Random Forest,0.67,0.8596491228070176,0.6666666666666666,0.7509578544061303,0.8167293233082706,0.9229534510433387,1470,240,2875,735
high_debt_burden,full,Random Forest,0.68,0.8646341463414634,0.6430839002267573,0.7375812743823147,0.8103383458646617,0.9287319422150883,1418,222,2893,787
high_debt_burden,full,Random Forest,0.6900000000000001,0.8727390180878553,0.6126984126984127,0.7199573674393818,0.8024436090225564,0.9367576243980739,1351,197,2918,854
high_debt_burden,full,Random Forest,0.7000000000000001,0.8731138545953361,0.5773242630385488,0.695058695058695,0.7900375939849624,0.9406099518459069,1273,185,2930,932
high_debt_burden,full,Random Forest,0.71,0.8761904761904762,0.5424036281179139,0.6700280112044817,0.7785714285714286,0.9457463884430176,1196,169,2946,1009
high_debt_burden,full,Random Forest,0.72,0.8792270531400966,0.49523809523809526,0.6335944299390776,0.762593984962406,0.9518459069020867,1092,150,2965,1113
high_debt_burden,full,Random Forest,0.73,0.8814159292035398,0.45170068027210886,0.5973013493253374,0.7475563909774436,0.9569823434991974,996,134,2981,1209
high_debt_burden,full,Random Forest,0.74,0.8866799204771372,0.40453514739229024,0.5555901588290252,0.7317669172932331,0.9634028892455859,892,114,3001,1313
high_debt_burden,full,Random Forest,0.75,0.8913773796192609,0.36099773242630384,0.513879922530665,0.7169172932330827,0.9688603531300161,796,97,3018,1409
high_debt_burden,full,Random Forest,0.76,0.8948751642575559,0.308843537414966,0.459204315576534,0.6984962406015037,0.9743178170144462,681,80,3035,1524
high_debt_burden,full,Random Forest,0.77,0.9012738853503185,0.2566893424036281,0.39957642075538297,0.6802631578947368,0.9800963081861959,566,62,3053,1639
high_debt_burden,full,Random Forest,0.78,0.9049429657794676,0.21587301587301588,0.34859025997803,0.6656015037593985,0.9839486356340289,476,50,3065,1729
high_debt_burden,full,Random Forest,0.79,0.9259259259259259,0.17006802721088435,0.28735632183908044,0.650375939849624,0.9903691813804173,375,30,3085,1830
high_debt_burden,full,Random Forest,0.8,0.9385665529010239,0.12471655328798185,0.22017614091273016,0.6338345864661654,0.9942215088282504,275,18,3097,1930
high_debt_burden,full,Random Forest,0.81,0.9493087557603687,0.09342403628117914,0.17010734929810073,0.6221804511278195,0.9964686998394864,206,11,3104,1999
high_debt_burden,full,Random Forest,0.8200000000000001,0.9534883720930233,0.055782312925170066,0.10539845758354756,0.6075187969924812,0.9980738362760835,123,6,3109,2082
high_debt_burden,full,Random Forest,0.8300000000000001,0.967391304347826,0.04036281179138322,0.07749238136700044,0.6016917293233083,0.9990369181380417,89,3,3112,2116
high_debt_burden,full,Random Forest,0.84,0.96,0.021768707482993196,0.0425720620842572,0.594172932330827,0.9993579454253612,48,2,3113,2157
high_debt_burden,full,Random Forest,0.85,0.9565217391304348,0.009977324263038548,0.019748653500897665,0.5894736842105263,0.9996789727126806,22,1,3114,2183
high_debt_burden,full,Random Forest,0.86,1.0,0.0045351473922902496,0.009029345372460496,0.5874060150375939,1.0,10,0,3115,2195
high_debt_burden,full,Random Forest,0.87,1.0,0.0009070294784580499,0.0018124150430448573,0.5859022556390977,1.0,2,0,3115,2203
high_debt_burden,full,Random Forest,0.88,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.89,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.9,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.91,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.92,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.93,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.9400000000000001,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.9500000000000001,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.96,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.97,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.98,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Random Forest,0.99,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
high_debt_burden,full,Gradient Boosting,0.01,0.4144736842105263,1.0,0.586046511627907,0.4144736842105263,0.0,2205,3115,0,0
high_debt_burden,full,Gradient Boosting,0.02,0.4173451997727703,0.999546485260771,0.5888324873096448,0.42142857142857143,0.012199036918138041,2204,3077,38,1
high_debt_burden,full,Gradient Boosting,0.03,0.4586733626281649,0.9941043083900227,0.6277205040091638,0.5112781954887218,0.16950240770465488,2192,2587,528,13
high_debt_burden,full,Gradient Boosting,0.04,0.4990855052583448,0.9900226757369615,0.6636266909864722,0.5840225563909774,0.2966292134831461,2183,2191,924,22
high_debt_burden,full,Gradient Boosting,0.05,0.5257931702591426,0.9845804988662131,0.685506788759078,0.6255639097744361,0.37142857142857144,2171,1958,1157,34
high_debt_burden,full,Gradient Boosting,0.06,0.5487557135601828,0.9800453514739229,0.7035650333713169,0.6577067669172932,0.42953451043338686,2161,1777,1338,44
high_debt_burden,full,Gradient Boosting,0.07,0.5696471212523215,0.9736961451247166,0.718781386006026,0.6842105263157895,0.47929373996789726,2147,1622,1493,58
high_debt_burden,full,Gradient Boosting,0.08,0.5899062327633756,0.9700680272108844,0.7336648945292402,0.7080827067669173,0.5226324237560193,2139,1487,1628,66
high_debt_burden,full,Gradient Boosting,0.09,0.6132947976878613,0.962358276643991,0.749161518093557,0.7328947368421053,0.5704654895666131,2122,1338,1777,83
high_debt_burden,full,Gradient Boosting,0.1,0.6283924843423799,0.9555555555555556,0.7581863979848866,0.7473684210526316,0.6,2107,1246,1869,98
high_debt_burden,full,Gradient Boosting,0.11,0.6474775611265862,0.9487528344671202,0.7696835908756439,0.7646616541353384,0.6343499197431782,2092,1139,1976,113
high_debt_burden,full,Gradient Boosting,0.12,0.6669868715978227,0.944671201814059,0.781906906906907,0.781578947368421,0.666131621187801,2083,1040,2075,122
high_debt_burden,full,Gradient Boosting,0.13,0.6813693219223174,0.9387755102040817,0.7896242609193209,0.7926691729323309,0.6892455858747993,2070,968,2147,135
high_debt_burden,full,Gradient Boosting,0.14,0.6923335574983187,0.9337868480725624,0.7951341957906932,0.8005639097744361,0.7062600321027287,2059,915,2200,146
high_debt_burden,full,Gradient Boosting,0.15,0.7038435140700069,0.9301587301587302,0.801328384450088,0.8088345864661655,0.7229534510433386,2051,863,2252,154
high_debt_burden,full,Gradient Boosting,0.16,0.7126436781609196,0.927891156462585,0.806146572104019,0.8150375939849624,0.7351524879614767,2046,825,2290,159
high_debt_burden,full,Gradient Boosting,0.17,0.7224388514711095,0.9242630385487528,0.8109828889773179,0.8214285714285714,0.7486356340288924,2038,783,2332,167
high_debt_burden,full,Gradient Boosting,0.18,0.7313379011900469,0.9197278911564626,0.8147850542386501,0.8266917293233083,0.7608346709470305,2028,745,2370,177
high_debt_burden,full,Gradient Boosting,0.19,0.7443913203383596,0.9179138321995465,0.8220958570268073,0.8353383458646616,0.7768860353130016,2024,695,2420,181
high_debt_burden,full,Gradient Boosting,0.2,0.7528928704740575,0.9147392290249433,0.825962325962326,0.8402255639097744,0.7874799357945426,2017,662,2453,188
high_debt_burden,full,Gradient Boosting,0.21,0.7579185520361991,0.9115646258503401,0.8276714021000616,0.8426691729323308,0.793900481540931,2010,642,2473,195
high_debt_burden,full,Gradient Boosting,0.22,0.7633384146341463,0.908390022675737,0.8295713398219092,0.8453007518796992,0.8006420545746389,2003,621,2494,202
high_debt_burden,full,Gradient Boosting,0.23,0.7671653241273494,0.9070294784580499,0.8312551953449709,0.8473684210526315,0.8051364365971108,2000,607,2508,205
high_debt_burden,full,Gradient Boosting,0.24,0.7714285714285715,0.9061224489795918,0.8333680917622522,0.849812030075188,0.8099518459069021,1998,592,2523,207
high_debt_burden,full,Gradient Boosting,0.25,0.775875486381323,0.9043083900226757,0.8351832460732984,0.8520676691729323,0.8150882825040129,1994,576,2539,211
high_debt_burden,full,Gradient Boosting,0.26,0.778646851779429,0.9029478458049887,0.8362032759344812,0.8533834586466166,0.8182985553772071,1991,566,2549,214
high_debt_burden,full,Gradient Boosting,0.27,0.7805261091480172,0.9015873015873016,0.8367003367003367,0.8541353383458646,0.820545746388443,1988,559,2556,217
high_debt_burden,full,Gradient Boosting,0.28,0.783175355450237,0.8993197278911564,0.837238758708043,0.8550751879699248,0.8237560192616372,1983,549,2566,222
high_debt_burden,full,Gradient Boosting,0.29,0.787445371473977,0.8988662131519274,0.8394747988140618,0.8575187969924812,0.8282504012841091,1982,535,2580,223
high_debt_burden,full,Gradient Boosting,0.3,0.7893685051958433,0.8956916099773242,0.8391756957722541,0.8577067669172932,0.8308186195826646,1975,527,2588,230
high_debt_burden,full,Gradient Boosting,0.31,0.7914995990376904,0.8952380952380953,0.8401787614386039,0.8588345864661654,0.8330658105939005,1974,520,2595,231
high_debt_burden,full,Gradient Boosting,0.32,0.7926731078904992,0.8929705215419501,0.8398379185327363,0.8588345864661654,0.8346709470304976,1969,515,2600,236
high_debt_burden,full,Gradient Boosting,0.33,0.7947368421052632,0.890249433106576,0.8397860962566845,0.8592105263157894,0.837239165329053,1963,507,2608,242
high_debt_burden,full,Gradient Boosting,0.34,0.7965825874694874,0.8879818594104308,0.8398027021230967,0.8595864661654136,0.8394863563402889,1958,500,2615,247
high_debt_burden,full,Gradient Boosting,0.35000000000000003,0.7983673469387755,0.8870748299319728,0.8403866809881848,0.8603383458646616,0.8414125200642054,1956,494,2621,249
high_debt_burden,full,Gradient Boosting,0.36,0.8003280032800328,0.8852607709750567,0.8406546080964686,0.8609022556390977,0.8436597110754415,1952,487,2628,253
high_debt_burden,full,Gradient Boosting,0.37,0.8022249690976514,0.8829931972789116,0.8406735751295336,0.8612781954887218,0.8459069020866774,1947,480,2635,258
high_debt_burden,full,Gradient Boosting,0.38,0.8031430934656741,0.8807256235827664,0.8401470906337876,0.8610902255639098,0.8471910112359551,1942,476,2639,263
high_debt_burden,full,Gradient Boosting,0.39,0.8039052762775238,0.8775510204081632,0.839115351257589,0.8605263157894737,0.8484751203852328,1935,472,2643,270
high_debt_burden,full,Gradient Boosting,0.4,0.8051024675867837,0.873015873015873,0.8376849434290687,0.8597744360902255,0.8504012841091493,1925,466,2649,280
high_debt_burden,full,Gradient Boosting,0.41000000000000003,0.8088421052631579,0.8712018140589569,0.8388646288209608,0.8612781954887218,0.8542536115569823,1921,454,2661,284
high_debt_burden,full,Gradient Boosting,0.42,0.8103885135135135,0.8702947845804989,0.8392739995626504,0.8618421052631579,0.8558587479935794,1919,449,2666,286
high_debt_burden,full,Gradient Boosting,0.43,0.811864406779661,0.8689342403628117,0.8394304490690033,0.862218045112782,0.8574638844301765,1916,444,2671,289
high_debt_burden,full,Gradient Boosting,0.44,0.8122344944774851,0.8671201814058956,0.8387804343057688,0.8618421052631579,0.8581059390048154,1912,442,2673,293
high_debt_burden,full,Gradient Boosting,0.45,0.814767392232181,0.8657596371882086,0.8394898856640282,0.8627819548872181,0.8606741573033708,1909,434,2681,296
high_debt_burden,full,Gradient Boosting,0.46,0.8155298155298155,0.8621315192743764,0.8381834215167548,0.8620300751879699,0.8619582664526485,1901,430,2685,304
high_debt_burden,full,Gradient Boosting,0.47000000000000003,0.8190064794816415,0.8598639455782313,0.838938053097345,0.8631578947368421,0.8654895666131621,1896,419,2696,309
high_debt_burden,full,Gradient Boosting,0.48,0.821304347826087,0.8566893424036282,0.8386237513873475,0.8633458646616541,0.8680577849117175,1889,411,2704,316
high_debt_burden,full,Gradient Boosting,0.49,0.8224258289703316,0.854875283446712,0.8383366688903713,0.8633458646616541,0.8693418940609952,1885,407,2708,320
high_debt_burden,full,Gradient Boosting,0.5,0.8244073748902546,0.8517006802721089,0.8378318090564355,0.8633458646616541,0.8715890850722311,1878,400,2715,327
high_debt_burden,full,Gradient Boosting,0.51,0.8271441202475686,0.8485260770975057,0.8376986792030446,0.8637218045112782,0.874478330658106,1871,391,2724,334
high_debt_burden,full,Gradient Boosting,0.52,0.8291814946619217,0.8453514739229024,0.8371884123063104,0.8637218045112782,0.8767255216693419,1864,384,2731,341
high_debt_burden,full,Gradient Boosting,0.53,0.8318385650224215,0.8412698412698413,0.8365276211950394,0.8637218045112782,0.8796147672552167,1855,375,2740,350
high_debt_burden,full,Gradient Boosting,0.54,0.8326549072817729,0.834920634920635,0.833786231884058,0.8620300751879699,0.8812199036918138,1841,370,2745,364
high_debt_burden,full,Gradient Boosting,0.55,0.8332576101771921,0.8317460317460318,0.8325011348161597,0.8612781954887218,0.8821829855537721,1834,367,2748,371
high_debt_burden,full,Gradient Boosting,0.56,0.8333333333333334,0.8276643990929705,0.8304891922639362,0.8599624060150376,0.8828250401284109,1825,365,2750,380
high_debt_burden,full,Gradient Boosting,0.5700000000000001,0.8341777982496545,0.8213151927437642,0.8276965265082268,0.8582706766917293,0.884430176565008,1811,360,2755,394
high_debt_burden,full,Gradient Boosting,0.58,0.8360352014821677,0.81859410430839,0.8272227314390467,0.8582706766917293,0.8863563402889245,1805,354,2761,400
high_debt_burden,full,Gradient Boosting,0.59,0.8369818351187703,0.8149659863945579,0.8258272058823528,0.8575187969924812,0.8876404494382022,1797,350,2765,408
high_debt_burden,full,Gradient Boosting,0.6,0.8380907814693496,0.8122448979591836,0.8249654537079688,0.8571428571428571,0.88892455858748,1791,346,2769,414
high_debt_burden,full,Gradient Boosting,0.61,0.8411126826968411,0.8090702947845805,0.8247803975959316,0.8575187969924812,0.8918138041733548,1784,337,2778,421
high_debt_burden,full,Gradient Boosting,0.62,0.844328429046037,0.8068027210884354,0.8251391465677181,0.8582706766917293,0.8947030497592295,1779,328,2787,426
high_debt_burden,full,Gradient Boosting,0.63,0.8461538461538461,0.8031746031746032,0.8241042345276873,0.8578947368421053,0.8966292134831461,1771,322,2793,434
high_debt_burden,full,Gradient Boosting,0.64,0.847041847041847,0.7986394557823129,0.8221288515406163,0.8567669172932331,0.8979133226324237,1761,318,2797,444
high_debt_burden,full,Gradient Boosting,0.65,0.8488372093023255,0.7945578231292517,0.8208011243851019,0.856203007518797,0.8998394863563403,1752,312,2803,453
high_debt_burden,full,Gradient Boosting,0.66,0.8492413117963779,0.7868480725623582,0.8168549905838041,0.8537593984962406,0.9011235955056179,1735,308,2807,470
high_debt_burden,full,Gradient Boosting,0.67,0.851431391905232,0.782312925170068,0.8154100685417159,0.8531954887218045,0.903370786516854,1725,301,2814,480
high_debt_burden,full,Gradient Boosting,0.68,0.8527209186220669,0.7746031746031746,0.811787072243346,0.8511278195488722,0.9052969502407705,1708,295,2820,497
high_debt_burden,full,Gradient Boosting,0.6900000000000001,0.8539156626506024,0.7714285714285715,0.810578984989278,0.8505639097744361,0.9065810593900482,1701,291,2824,504
high_debt_burden,full,Gradient Boosting,0.7000000000000001,0.8556176919166243,0.763265306122449,0.8068072866730585,0.8484962406015037,0.9088282504012841,1683,284,2831,522
high_debt_burden,full,Gradient Boosting,0.71,0.8586844809866393,0.7578231292517007,0.8051072030835944,0.8479323308270676,0.9117174959871589,1671,275,2840,534
high_debt_burden,full,Gradient Boosting,0.72,0.8618524332810047,0.746938775510204,0.8002915451895043,0.8454887218045113,0.9152487961476725,1647,264,2851,558
high_debt_burden,full,Gradient Boosting,0.73,0.8639021796916534,0.7369614512471655,0.795398923152227,0.8428571428571429,0.9178170144462279,1625,256,2859,580
high_debt_burden,full,Gradient Boosting,0.74,0.865945945945946,0.726530612244898,0.7901356350184957,0.8400375939849624,0.9203852327447833,1602,248,2867,603
high_debt_burden,full,Gradient Boosting,0.75,0.8680593732820231,0.7160997732426304,0.7847912524850895,0.837218045112782,0.9229534510433387,1579,240,2875,626
high_debt_burden,full,Gradient Boosting,0.76,0.8693946188340808,0.7034013605442176,0.7776385058912008,0.8332706766917293,0.9252006420545746,1551,233,2882,654
high_debt_burden,full,Gradient Boosting,0.77,0.8704663212435233,0.6857142857142857,0.7671232876712328,0.8274436090225564,0.92776886035313,1512,225,2890,693
high_debt_burden,full,Gradient Boosting,0.78,0.875,0.6634920634920635,0.754707247872066,0.8212406015037594,0.9329052969502408,1463,209,2906,742
high_debt_burden,full,Gradient Boosting,0.79,0.8811757348342715,0.6390022675736962,0.7407991587802314,0.8146616541353383,0.9390048154093098,1409,190,2925,796
high_debt_burden,full,Gradient Boosting,0.8,0.8839344262295082,0.6113378684807256,0.7227882037533512,0.8056390977443609,0.9431781701444623,1348,177,2938,857
high_debt_burden,full,Gradient Boosting,0.81,0.8864418444597385,0.5841269841269842,0.704209950792783,0.7966165413533834,0.9470304975922953,1288,165,2950,917
high_debt_burden,full,Gradient Boosting,0.8200000000000001,0.8942731277533039,0.5523809523809524,0.6829268292682927,0.787406015037594,0.9537720706260032,1218,144,2971,987
high_debt_burden,full,Gradient Boosting,0.8300000000000001,0.8981042654028436,0.5156462585034014,0.65514261019879,0.775,0.9585874799357945,1137,129,2986,1068
high_debt_burden,full,Gradient Boosting,0.84,0.9031986531986532,0.48662131519274376,0.6324786324786325,0.7656015037593985,0.9630818619582665,1073,115,3000,1132
high_debt_burden,full,Gradient Boosting,0.85,0.9087591240875912,0.45170068027210886,0.6034534989397152,0.7539473684210526,0.9678972712680578,996,100,3015,1209
high_debt_burden,full,Gradient Boosting,0.86,0.916919959473151,0.41043083900226757,0.5670426065162908,0.7402255639097745,0.9736757624398074,905,82,3033,1300
high_debt_burden,full,Gradient Boosting,0.87,0.9278466741826381,0.37324263038548755,0.5323415265200518,0.7281954887218045,0.979454253611557,823,64,3051,1382
high_debt_burden,full,Gradient Boosting,0.88,0.9314214463840399,0.33877551020408164,0.4968407050216163,0.7156015037593985,0.9823434991974318,747,55,3060,1458
high_debt_burden,full,Gradient Boosting,0.89,0.9385474860335196,0.3047619047619048,0.46011639849366653,0.7035714285714286,0.9858747993579454,672,44,3071,1533
high_debt_burden,full,Gradient Boosting,0.9,0.9466019417475728,0.2653061224489796,0.4144527098831031,0.6892857142857143,0.989406099518459,585,33,3082,1620
high_debt_burden,full,Gradient Boosting,0.91,0.9528985507246377,0.2385487528344671,0.3815741748277112,0.6795112781954887,0.991653290529695,526,26,3089,1679
high_debt_burden,full,Gradient Boosting,0.92,0.9568788501026694,0.2113378684807256,0.3462109955423477,0.6691729323308271,0.9932584269662922,466,21,3094,1739
high_debt_burden,full,Gradient Boosting,0.93,0.9625292740046838,0.18639455782312925,0.3123100303951368,0.6597744360902256,0.9948635634028893,411,16,3099,1794
high_debt_burden,full,Gradient Boosting,0.9400000000000001,0.967391304347826,0.16145124716553289,0.2767197823552274,0.650187969924812,0.996147672552167,356,12,3103,1849
high_debt_burden,full,Gradient Boosting,0.9500000000000001,0.9773462783171522,0.13696145124716552,0.24025457438345268,0.6409774436090225,0.9977528089887641,302,7,3108,1903
high_debt_burden,full,Gradient Boosting,0.96,0.9835390946502057,0.10839002267573696,0.19526143790849673,0.6296992481203008,0.9987158908507223,239,4,3111,1966
high_debt_burden,full,Gradient Boosting,0.97,0.9864864864864865,0.06621315192743764,0.12409689757756054,0.612593984962406,0.9993579454253612,146,2,3113,2059
high_debt_burden,full,Gradient Boosting,0.98,0.9642857142857143,0.012244897959183673,0.024182713837886248,0.5904135338345865,0.9996789727126806,27,1,3114,2178
high_debt_burden,full,Gradient Boosting,0.99,0.0,0.0,0.0,0.5855263157894737,1.0,0,0,3115,2205
