outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.41814033086138047,0.9972789115646259,0.10788493692050465,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41802966907569417,0.9968253968253968,0.10982679372607573,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4181091877496671,0.9968253968253968,0.11030178241871895,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4184140297369424,0.9954648526077098,0.1113939393939394,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41846271218767883,0.9950113378684807,0.11152669659473538,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4185425410148798,0.9950113378684807,0.11235323667434546,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41862240030528525,0.9950113378684807,0.11262211657790049,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41870229007633586,0.9950113378684807,0.11284823622120244,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41859133422408856,0.9945578231292517,0.11309637577882703,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4186712485681558,0.9945578231292517,0.11377289377289376,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4187511934313538,0.9945578231292517,0.11503030303030304,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41883116883116883,0.9945578231292517,0.11519873532068654,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41891117478510026,0.9945578231292517,0.1153563397336101,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4190712784253774,0.9945578231292517,0.11568538856841012,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41896024464831805,0.9941043083900227,0.11615384615384616,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4190403364557446,0.9941043083900227,0.1165441984453689,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4191204588910134,0.9941043083900227,0.11741394089781187,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4190093708165997,0.9936507936507937,0.11887321099014751,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4198926791874281,0.9936507936507937,0.11897963556886004,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.41997316465401574,0.9936507936507937,0.11940178683000169,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42005368098159507,0.9936507936507937,0.12008973429877409,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42013422818791946,0.9936507936507937,0.12107101318794973,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42058767044363354,0.9931972789115646,0.123366791249153,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4206684594698425,0.9931972789115646,0.12360349602353722,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4205571565802113,0.9927437641723356,0.1244829670877085,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42071881606765327,0.9927437641723356,0.1249473390905907,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42079969242599,0.9927437641723356,0.12575989392084863,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42088059988463755,0.9927437641723356,0.12601606813300467,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4210323574730354,0.9913832199546485,0.12631474948673363,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42111346561356194,0.9913832199546485,0.12643804582739324,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4210019267822736,0.9909297052154195,0.1266807692855107,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42121504339440696,0.9904761904761905,0.12706704488815113,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4212962962962963,0.9904761904761905,0.12788473733458378,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42137758055180397,0.9904761904761905,0.13024915824915825,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4215099440046341,0.9900226757369615,0.13043956043956045,0.5506808625171314
